Gene	Expected	Observed
ENSG00000163964.9|PIGX	43.1870021677688	37
ENSG00000163975.7|MFI2	128.295184581797	138
ENSG00000163982.5|OTOP1	143.431640596826	100
ENSG00000163993.6|S100P	18.2348963632374	15
ENSG00000163995.14|ABLIM2	117.120742177802	121
ENSG00000164002.7|EXO5	74.5779007060101	57
ENSG00000164007.6|CLDN19	42.3973494882232	25
ENSG00000164008.9|C1orf50	27.5863471427837	28
ENSG00000164010.9|ERMAP	92.8742117147352	91
ENSG00000164011.13|ZNF691	61.6563114886786	53
ENSG00000164022.12|AIMP1	55.7218672610569	51
ENSG00000164023.10|SGMS2	62.6688636499971	71
ENSG00000164024.7|METAP1	60.2581875812125	49
ENSG00000164031.12|DNAJB14	54.9173702567314	65
ENSG00000164032.7|H2AFZ	20.2924539347325	30
ENSG00000164035.5|EMCN	38.3495540615633	41
ENSG00000164037.12|SLC9B1	81.6814909919667	71
ENSG00000164038.10|SLC9B2	89.552896668359	88
ENSG00000164039.10|BDH2	21.4497398563043	18
ENSG00000164040.12|PGRMC2	29.0262330216146	41
ENSG00000164045.7|CDC25A	80.3808818933553	91
ENSG00000164047.3|CAMP	33.2838709427815	40
ENSG00000164048.9|ZNF589	63.684507805746	60
ENSG00000164049.10|FBXW12	79.2993430533722	71
ENSG00000164050.8|PLXNB1	380.369227742849	408
ENSG00000164051.9|CCDC51	79.9706907310581	70
ENSG00000164053.13|ATRIP	134.136641600167	124
ENSG00000164054.11|SHISA5	26.1489590853957	32
ENSG00000164056.6|SPRY1	69.2007930505261	67
ENSG00000164061.4|BSN	660.961432359304	690
ENSG00000164062.8|APEH	132.553475813571	128
ENSG00000164066.8|INTU	181.94915933512	149
ENSG00000164068.11|RNF123	267.019107120165	260
ENSG00000164070.7|HSPA4L	129.438691835548	120
ENSG00000164073.5|MFSD8	93.181316430428	86
ENSG00000164074.10|C4orf29	52.8945512582781	52
ENSG00000164076.12|CAMKV	59.2556619517304	64
ENSG00000164077.9|MON1A	116.297722870835	111
ENSG00000164078.8|MST1R	209.745830273284	180
ENSG00000164080.9|RAD54L2	33.7708243860924	24
ENSG00000164081.8|TEX264	61.7494967634244	68
ENSG00000164082.10|GRM2	163.913949437619	163
ENSG00000164086.8|DUSP7	57.9982224698351	78
ENSG00000164087.3|POC1A	70.0027147247777	64
ENSG00000164088.13|PPM1M	5.37071879625655	9
ENSG00000164089.4|ETNPPL	85.9863189416921	101
ENSG00000164091.7|WDR82	47.2130680308345	42
ENSG00000164093.11|PITX2	49.5518742853259	43
ENSG00000164096.10|C4orf3	29.223426069097	44
ENSG00000164099.3|PRSS12	156.654078740542	146
ENSG00000164100.7|NDST3	150.864743871628	147
ENSG00000164104.7|HMGB2	31.4263630231188	42
ENSG00000164105.3|SAP30	24.292631490334	28
ENSG00000164106.3|SCRG1	17.2290091627062	17
ENSG00000164107.7|HAND2	25.873851465	31
ENSG00000164109.9|MAD2L1	31.8723635206322	33
ENSG00000164111.10|ANXA5	54.7237937169858	57
ENSG00000164112.8|TMEM155	18.1097569382994	17
ENSG00000164113.6|ADAD1	94.4019674182963	84
ENSG00000164114.14|MAP9	86.3293898552783	84
ENSG00000164116.12|GUCY1A3	129.584582560957	121
ENSG00000164117.8|FBXO8	52.195115509691	49
ENSG00000164118.8|CEP44	62.3847014262563	65
ENSG00000164120.9|HPGD	43.1854035651469	42
ENSG00000164122.4|ASB5	56.4647866279694	56
ENSG00000164123.6|C4orf45	25.325688465398	32
ENSG00000164124.6|TMEM144	56.2645172000369	72
ENSG00000164125.11|FAM198B	113.213295577725	86
ENSG00000164128.2|NPY1R	73.1715466112124	68
ENSG00000164129.7|NPY5R	92.4116561288596	75
ENSG00000164134.8|NAA15	129.619805637226	129
ENSG00000164136.12|IL15	27.5379967124425	20
ENSG00000164142.11|FAM160A1	150.771693372057	135
ENSG00000164144.10|ARFIP1	61.0137405029921	66
ENSG00000164151.7|KIAA0947	408.701424599534	338
ENSG00000164161.5|HHIP	131.29195700311	136
ENSG00000164162.8|ANAPC10	33.3033991681203	32
ENSG00000164163.6|ABCE1	90.0930157341848	86
ENSG00000164164.11|OTUD4	183.209533495905	175
ENSG00000164167.5|LSM6	14.7911399906171	14
ENSG00000164168.3|TMEM184C	73.9437079317183	54
ENSG00000164169.8|PRMT10	150.312489977725	119
ENSG00000164171.6|ITGA2	230.741832424944	215
ENSG00000164172.14|MOCS2	41.4363519125862	31
ENSG00000164175.10|SLC45A2	100.182529814435	109
ENSG00000164176.8|EDIL3	79.889854123068	77
ENSG00000164180.9|TMEM161B	72.8470475415184	73
ENSG00000164181.9|ELOVL7	43.8200766138519	51
ENSG00000164182.6|NDUFAF2	17.3708095440841	19
ENSG00000164185.4|ZNF474	89.9020746713994	88
ENSG00000164187.6|LMBRD2	103.386410751078	103
ENSG00000164188.4|RANBP3L	72.0769334216978	74
ENSG00000164190.12|NIPBL	477.604366942057	438
ENSG00000164197.7|RNF180	99.8111311950821	86
ENSG00000164199.11|GPR98	638.664955211651	598
ENSG00000164209.12|SLC25A46	90.7658689608864	68
ENSG00000164211.8|STARD4	37.4795067862322	34
ENSG00000164219.5|PGGT1B	69.7180266409218	69
ENSG00000164220.6|F2RL2	77.7411759676075	71
ENSG00000164221.8|CCDC112	79.7450693090576	75
ENSG00000164236.7|ANKRD33B	46.0664225684772	39
ENSG00000164237.4|CMBL	42.2648469203996	44
ENSG00000164241.9|C5orf63	14.7608350949953	12
ENSG00000164244.16|PRRC1	85.5163499422555	69
ENSG00000164251.4|F2RL1	85.4458835912776	71
ENSG00000164252.8|AGGF1	125.235804113456	134
ENSG00000164253.8|WDR41	57.2875975108292	57
ENSG00000164256.5|PRDM9	212.902556434761	172
ENSG00000164258.7|NDUFS4	36.1996296849343	40
ENSG00000164265.4|SCGB3A2	21.9915089676716	14
ENSG00000164266.6|SPINK1	16.649229672438	19
ENSG00000164270.13|HTR4	99.1001474695055	96
ENSG00000164283.8|ESM1	35.9536426899801	28
ENSG00000164284.10|GRPEL2	33.1721251143598	31
ENSG00000164287.8|CDC20B	85.572085791502	100
ENSG00000164291.12|ARSK	77.9992555792378	90
ENSG00000164292.8|RHOBTB3	68.2412136322739	78
ENSG00000164294.9|GPX8	30.6478325434671	31
ENSG00000164296.6|TIGD6	98.9013503509388	89
ENSG00000164299.5|SPZ1	66.0328627010461	74
ENSG00000164300.11|SERINC5	79.8359437939616	92
ENSG00000164303.6|ENPP6	81.7468045957614	90
ENSG00000164304.11|CAGE1	128.24015961401	125
ENSG00000164305.13|CASP3	36.7660875681193	35
ENSG00000164306.6|PRIMPOL	78.7085648355922	85
ENSG00000164307.8|ERAP1	165.08380239506	158
ENSG00000164308.12|ERAP2	124.203753167856	133
ENSG00000164309.10|CMYA5	654.522669337976	669
ENSG00000164318.13|EGFLAM	181.73918283496	199
ENSG00000164323.8|KIAA1430	83.4251454869869	89
ENSG00000164325.7|TMEM174	55.9205116878169	49
ENSG00000164326.4|CARTPT	28.5547693569593	20
ENSG00000164327.8|RICTOR	288.414374338468	261
ENSG00000164329.9|PAPD4	75.5558233462866	77
ENSG00000164330.12|EBF1	95.7962521748531	90
ENSG00000164331.5|ANKRA2	52.0847120059482	50
ENSG00000164332.6|UBLCP1	45.0183148216748	55
ENSG00000164334.11|FAM170A	71.8842767638233	56
ENSG00000164338.5|UTP15	10.9486751745234	12
ENSG00000164342.8|TLR3	190.77480176792	168
ENSG00000164344.11|KLKB1	10.521545957985	17
ENSG00000164346.5|NSA2	29.0992085125227	28
ENSG00000164347.13|GFM2	134.243679312085	103
ENSG00000164362.14|TERT	210.939510137121	193
ENSG00000164363.8|SLC6A18	125.256827464595	106
ENSG00000164366.3|CCDC127	45.7006433466163	56
ENSG00000164379.4|FOXQ1	16.5216462691043	25
ENSG00000164385.5|C6orf195	21.703665787829	26
ENSG00000164398.8|ACSL6	131.979986138862	148
ENSG00000164399.4|IL3	29.719166954832	27
ENSG00000164400.4|CSF2	32.5597002995634	25
ENSG00000164402.9|SEPT8	77.0872502223868	69
ENSG00000164403.10|SHROOM1	110.439346857457	117
ENSG00000164404.4|GDF9	90.8355371839552	87
ENSG00000164405.6|UQCRQ	14.3362844040955	18
ENSG00000164406.7|LEAP2	15.1688656886748	18
ENSG00000164411.6|GJB7	47.780817854355	30
ENSG00000164414.12|SLC35A1	50.4887274331542	51
ENSG00000164418.15|GRIK2	182.661655945545	168
ENSG00000164430.11|MB21D1	61.9335259888918	83
ENSG00000164434.7|FABP7	20.8396297586092	14
ENSG00000164438.5|TLX3	38.0643906656253	45
ENSG00000164440.10|TXLNB	107.486981488412	97
ENSG00000164442.8|CITED2	47.0709221267562	82
ENSG00000164451.9|FAM26D	32.5774895971943	29
ENSG00000164458.5|T	89.2364186419012	67
ENSG00000164463.8|CREBRF	111.01601254819	91
ENSG00000164465.14|DCBLD1	90.2851137066027	88
ENSG00000164466.8|SFXN1	51.3411266929512	51
ENSG00000164483.12|SAMD3	73.4422199515601	82
ENSG00000164484.7|TMEM200A	95.011678059956	84
ENSG00000164485.10|IL22RA2	44.7410533082504	28
ENSG00000164488.7|DACT2	108.617684284314	84
ENSG00000164494.7|PDSS2	75.0726841064654	65
ENSG00000164500.6|C7orf72	48.9816329714327	44
ENSG00000164506.10|STXBP5	163.918677195677	170
ENSG00000164508.3|HIST1H2AA	23.2529674935258	67
ENSG00000164509.9|IL31RA	143.257369256823	130
ENSG00000164512.13|ANKRD55	107.917908257049	96
ENSG00000164520.7|RAET1E	53.0155623208912	44
ENSG00000164530.9|PI16	87.8748457382788	90
ENSG00000164532.10|TBX20	92.7490167229231	86
ENSG00000164535.10|DAGLB	130.762677722567	127
ENSG00000164542.8|KIAA0895	94.4018587307343	76
ENSG00000164543.5|STK17A	50.6691233483348	56
ENSG00000164548.6|TRA2A	55.5930497992626	55
ENSG00000164574.11|GALNT10	95.3089354861385	100
ENSG00000164576.7|SAP30L	24.9939781386686	25
ENSG00000164587.7|RPS14	15.7431217320821	19
ENSG00000164588.4|HCN1	192.237954190587	183
ENSG00000164591.9|MYOZ3	24.9265674744899	28
ENSG00000164597.9|COG5	174.425874666633	179
ENSG00000164600.4|NEUROD6	66.107895767419	70
ENSG00000164603.7|C7orf60	65.6134460980193	65
ENSG00000164604.8|GPR85	79.2482337239552	66
ENSG00000164609.5|SLU7	90.7771746001525	83
ENSG00000164610.4|RP9	31.1067509400841	26
ENSG00000164611.8|PTTG1	38.7883067784369	36
ENSG00000164615.3|CAMLG	48.5208505832928	44
ENSG00000164619.4|BMPER	122.526764903917	94
ENSG00000164620.4|RELL2	62.6037948232254	66
ENSG00000164626.8|KCNK5	97.7541496290194	87
ENSG00000164627.13|KIF6	28.5668216211463	20
ENSG00000164631.14|ZNF12	132.061984769082	144
ENSG00000164638.6|SLC29A4	121.172952185751	200
ENSG00000164645.2|C7orf62	47.1097758565907	42
ENSG00000164647.4|STEAP1	62.5456922691163	46
ENSG00000164649.15|CDCA7L	88.7060701735961	100
ENSG00000164651.12|SP8	57.7363813289181	54
ENSG00000164654.11|MIOS	190.065081222199	175
ENSG00000164659.10|KIAA1324L	16.3065994230205	14
ENSG00000164663.9|USP49	116.134493208985	139
ENSG00000164674.11|SYTL3	92.1002468111875	93
ENSG00000164675.6|IQUB	126.852104652732	129
ENSG00000164683.12|HEY1	50.171181337325	64
ENSG00000164684.9|ZNF704	69.5077509771615	64
ENSG00000164687.6|FABP5	21.0492244776831	16
ENSG00000164690.3|SHH	60.0420012868827	58
ENSG00000164691.12|TAGAP	139.211327861997	146
ENSG00000164692.13|COL1A2	282.216677660373	273
ENSG00000164694.12|FNDC1	20.7886545040342	16
ENSG00000164695.4|CHMP4C	37.1314937594627	34
ENSG00000164707.11|SLC13A4	109.313448774132	115
ENSG00000164708.5|PGAM2	49.5848779537595	44
ENSG00000164713.5|BRI3	20.211883282117	39
ENSG00000164715.5|LMTK2	250.566378898268	253
ENSG00000164729.6|SLC35G3	92.7987588187641	89
ENSG00000164733.16|CTSB	98.4083452817794	130
ENSG00000164736.5|SOX17	46.7029923150675	57
ENSG00000164741.10|DLC1	473.834109282844	384
ENSG00000164742.10|ADCY1	193.65739488978	184
ENSG00000164743.4|C8orf48	81.6685435078669	74
ENSG00000164744.8|SUN3	11.6402811188974	16
ENSG00000164746.9|C7orf57	44.0619770791633	47
ENSG00000164749.7|HNF4G	87.8727219119926	93
ENSG00000164751.10|PEX2	66.6466864375824	45
ENSG00000164754.8|RAD21	96.5814108295232	108
ENSG00000164756.8|SLC30A8	67.148924913147	56
ENSG00000164758.3|MED30	26.612694720871	26
ENSG00000164761.4|TNFRSF11B	78.6964446397292	58
ENSG00000164764.10|SBSPON	36.1742520102876	41
ENSG00000164776.5|PHKG1	63.7249096449408	58
ENSG00000164778.4|EN2	19.6265366028881	17
ENSG00000164794.4|KCNV1	97.6438125373681	104
ENSG00000164796.13|CSMD3	790.526431621086	716
ENSG00000164808.12|SPIDR	37.5424324756096	25
ENSG00000164815.6|ORC5	86.6180882163794	108
ENSG00000164816.6|DEFA5	34.9189561343643	27
ENSG00000164818.11|HEATR2	8.71740657948808	10
ENSG00000164821.4|DEFA4	26.138278289868	22
ENSG00000164822.4|DEFA6	25.6203987716795	35
ENSG00000164823.5|OSGIN2	95.5833281011191	83
ENSG00000164825.3|DEFB1	21.6175846621015	27
ENSG00000164828.13|SUN1	55.5973006025568	54
ENSG00000164830.13|OXR1	26.9656378227813	28
ENSG00000164841.4|TMEM74	62.351120301335	49
ENSG00000164849.7|GPR146	79.2022235636754	83
ENSG00000164850.10|GPER1	86.1224657169939	69
ENSG00000164853.8|UNCX	25.6776102222816	25
ENSG00000164855.11|TMEM184A	81.1716944254255	96
ENSG00000164867.6|NOS3	155.146004448016	165
ENSG00000164871.13|SPAG11B	16.7103181447836	22
ENSG00000164877.14|MICALL2	142.425604027714	211
ENSG00000164879.6|CA3	44.9626428678391	45
ENSG00000164880.11|INTS1	437.174094865864	541
ENSG00000164885.8|CDK5	49.3265246752074	52
ENSG00000164889.8|SLC4A2	216.565913172422	223
ENSG00000164893.4|SLC7A13	94.1891784152758	89
ENSG00000164896.15|FASTK	79.1598928401845	94
ENSG00000164897.8|TMUB1	31.5574064306603	39
ENSG00000164898.8|C7orf55	22.9332325155077	27
ENSG00000164900.4|GBX1	41.3279569032137	38
ENSG00000164902.9|PHAX	59.547199159824	69
ENSG00000164904.11|ALDH7A1	110.740315183377	102
ENSG00000164916.9|FOXK1	120.602747582107	109
ENSG00000164919.6|COX6C	11.4371651771011	6
ENSG00000164920.5|OSR2	53.4803997286246	50
ENSG00000164924.13|YWHAZ	38.4960879138714	42
ENSG00000164929.12|BAALC	18.4358840156813	15
ENSG00000164930.7|FZD6	120.625933863705	108
ENSG00000164932.8|CTHRC1	43.1285978391484	35
ENSG00000164933.7|SLC25A32	49.2997802753743	71
ENSG00000164934.9|DCAF13	87.5703138067456	111
ENSG00000164935.2|DCSTAMP	99.6245588930928	95
ENSG00000164938.9|TP53INP1	40.9950999779015	39
ENSG00000164941.9|INTS8	16.8081061006235	20
ENSG00000164944.7|KIAA1429	289.569356517271	325
ENSG00000164946.15|FREM1	497.659692664637	500
ENSG00000164949.3|GEM	53.3212519071146	50
ENSG00000164951.11|PDP1	110.999385781859	106
ENSG00000164953.11|TMEM67	110.297417659337	98
ENSG00000164961.11|KIAA0196	94.3255801115722	88
ENSG00000164967.5|RPP25L	34.2127731586852	35
ENSG00000164970.10|FAM219A	27.7907577811202	29
ENSG00000164972.8|C9orf24	30.2239329834631	20
ENSG00000164975.11|SNAPC3	75.3499627520905	63
ENSG00000164978.13|NUDT2	27.1617019570912	30
ENSG00000164983.6|TMEM65	20.4363714473236	25
ENSG00000164985.10|PSIP1	114.36456051394	108
ENSG00000164989.11|CCDC171	216.748864414271	225
ENSG00000165006.9|UBAP1	86.5401561402345	91
ENSG00000165023.5|DIRAS2	44.3881713309779	41
ENSG00000165025.10|SYK	100.757965934444	98
ENSG00000165028.7|NIPSNAP3B	40.9306954192981	38
ENSG00000165029.11|ABCA1	491.159451613121	441
ENSG00000165030.3|NFIL3	79.9687501956268	76
ENSG00000165046.8|LETM2	59.2338328995003	62
ENSG00000165055.11|METTL2B	55.2163546307881	67
ENSG00000165059.5|PRKACG	64.7248837896917	59
ENSG00000165060.7|FXN	13.6839498843001	15
ENSG00000165061.10|ZMAT4	44.9950810149099	48
ENSG00000165066.11|NKX6-3	17.1735354750779	17
ENSG00000165071.10|TMEM71	42.9769405079319	43
ENSG00000165072.9|MAMDC2	118.884747212787	115
ENSG00000165076.9|PRSS37	42.6566586593821	41
ENSG00000165078.7|CPA6	77.3781793553185	75
ENSG00000165084.11|C8orf34	78.6618027719425	77
ENSG00000165091.11|TMC1	139.086103633688	125
ENSG00000165092.8|ALDH1A1	91.3014844274452	91
ENSG00000165097.9|KDM1B	32.1858739191475	32
ENSG00000165102.10|HGSNAT	63.744481446879	65
ENSG00000165105.9|RASEF	114.688302113783	95
ENSG00000165113.8|GKAP1	61.2626881648927	63
ENSG00000165115.10|KIF27	250.646912528	232
ENSG00000165118.10|C9orf64	60.4500260130965	49
ENSG00000165119.14|HNRNPK	76.8559624256044	89
ENSG00000165120.3|SSMEM1	40.8588462639503	30
ENSG00000165124.13|SVEP1	661.237361221744	562
ENSG00000165125.13|TRPV6	153.949288699111	129
ENSG00000165131.6|C7orf34	9.16033933668834	9
ENSG00000165138.12|ANKS6	77.1242886869108	74
ENSG00000165140.5|FBP1	63.8626662364124	70
ENSG00000165152.4|TMEM246	103.756215695768	87
ENSG00000165156.10|ZHX1	56.7614265743277	56
ENSG00000165164.8|CXorf22	101.069274403747	120
ENSG00000165168.6|CYBB	88.1797515682375	76
ENSG00000165169.6|DYNLT3	11.4815580890965	16
ENSG00000165171.6|WBSCR27	37.8895804701035	50
ENSG00000165175.11|MID1IP1	19.6860426030238	34
ENSG00000165181.12|C9orf84	199.07130216938	200
ENSG00000165182.6|CXorf58	21.4279728502576	24
ENSG00000165185.10|KIAA1958	146.741680042014	136
ENSG00000165186.9|PTCHD1	166.626771518702	105
ENSG00000165188.9|RNF183	37.4837801468139	37
ENSG00000165192.9|ASB11	47.7564464806383	46
ENSG00000165194.10|PCDH19	158.027407672121	158
ENSG00000165195.9|PIGA	63.5094877558069	49
ENSG00000165197.4|FIGF	40.5761334326142	48
ENSG00000165202.2|OR1Q1	71.0207885976749	62
ENSG00000165204.2|OR1K1	73.3758039604504	73
ENSG00000165209.14|STRBP	108.968241240413	101
ENSG00000165215.5|CLDN3	30.6852661794688	39
ENSG00000165219.17|GAPVD1	105.668721350462	107
ENSG00000165233.13|C9orf89	36.0708337942529	38
ENSG00000165240.13|ATP7A	202.02814631529	137
ENSG00000165244.6|ZNF367	35.8786442752346	39
ENSG00000165259.9|HDX	85.1361673917938	74
ENSG00000165264.6|NDUFB6	18.5637544271287	28
ENSG00000165269.8|AQP7	50.677474496747	41
ENSG00000165271.12|NOL6	243.841613077345	228
ENSG00000165272.10|AQP3	51.2891407974146	38
ENSG00000165275.5|TRMT10B	46.3666466231474	53
ENSG00000165280.11|VCP	167.352327007286	161
ENSG00000165282.9|PIGO	240.801449554931	243
ENSG00000165283.11|STOML2	75.0211428689257	71
ENSG00000165288.10|BRWD3	259.062002710139	228
ENSG00000165300.6|SLITRK5	237.151973308799	219
ENSG00000165304.3|MELK	102.431475623948	119
ENSG00000165309.9|ARMC3	127.353143229403	129
ENSG00000165312.5|OTUD1	34.751475678868	39
ENSG00000165322.13|ARHGAP12	107.783365812882	116
ENSG00000165325.9|CCDC67	79.0053596176793	89
ENSG00000165338.12|HECTD2	122.918701640565	93
ENSG00000165349.7|SLC7A3	79.8496255137874	82
ENSG00000165355.7|FBXO33	95.6756814510051	109
ENSG00000165359.10|DDX26B	94.5485113063164	92
ENSG00000165370.1|GPR101	77.2075479980734	53
ENSG00000165376.6|CLDN2	36.0956388335138	26
ENSG00000165379.9|LRFN5	147.641179572943	139
ENSG00000165383.6|LRRC18	60.8244476784215	62
ENSG00000165388.8|ZNF488	75.8761245072152	68
ENSG00000165389.6|SPTSSA	10.4832627825515	16
ENSG00000165392.5|WRN	248.842258049584	238
ENSG00000165406.11|MARCH8	14.2914063663148	14
ENSG00000165409.11|TSHR	176.91221393326	151
ENSG00000165410.10|CFL2	29.8934364122239	20
ENSG00000165416.10|SUGT1	42.4150591239073	55
ENSG00000165417.7|GTF2A1	61.4509164704585	59
ENSG00000165424.6|ZCCHC24	2.31424601614479	1
ENSG00000165434.6|PGM2L1	95.9473504177973	93
ENSG00000165443.7|PHYHIPL	63.8199989882679	74
ENSG00000165449.7|SLC16A9	98.429501431188	96
ENSG00000165457.9|FOLR2	21.4528107189434	21
ENSG00000165458.9|INPPL1	207.542633594503	240
ENSG00000165462.5|PHOX2A	8.94290737993484	12
ENSG00000165471.6|MBL2	53.0713864797802	47
ENSG00000165474.5|GJB2	47.1069154673404	43
ENSG00000165475.9|CRYL1	53.3871733837754	47
ENSG00000165476.8|REEP3	33.1028747139567	33
ENSG00000165478.6|HEPACAM	76.847055685778	62
ENSG00000165480.11|SKA3	62.3550624708567	67
ENSG00000165487.9|MICU2	54.3377291400638	79
ENSG00000165490.8|C11orf82	159.307332679902	142
ENSG00000165494.6|PCF11	245.623151102022	259
ENSG00000165495.11|PKNOX2	83.9457230622156	99
ENSG00000165496.3|RPL10L	48.9126454310065	63
ENSG00000165501.12|LRR1	62.0504120459986	66
ENSG00000165502.6|RPL36AL	21.7381862564246	19
ENSG00000165506.10|DNAAF2	134.173494149845	158
ENSG00000165507.8|C10orf10	33.7190548700574	34
ENSG00000165509.9|MAGEC3	103.448160157633	97
ENSG00000165511.4|C10orf25	15.1941305899568	30
ENSG00000165512.4|ZNF22	38.4621664070439	33
ENSG00000165516.6|KLHDC2	62.1700934592552	48
ENSG00000165521.11|EML5	292.015176069212	262
ENSG00000165525.13|NEMF	172.523187141638	191
ENSG00000165526.4|RPUSD4	68.8971107203136	76
ENSG00000165527.5|ARF6	36.7173710099242	46
ENSG00000165533.14|TTC8	9.80707833121987	11
ENSG00000165548.6|TMEM63C	141.642186553373	133
ENSG00000165553.4|NGB	25.2567366439559	26
ENSG00000165555.5|NOXRED1	59.4232843750892	65
ENSG00000165556.9|CDX2	11.687006248403	11
ENSG00000165566.11|AMER2	78.6356587596338	80
ENSG00000165568.13|AKR1E2	53.894383708117	36
ENSG00000165572.6|KBTBD6	132.151184971599	133
ENSG00000165583.9|SSX5	37.9340363274869	43
ENSG00000165584.11|SSX3	34.9538057076471	34
ENSG00000165588.12|OTX2	61.8427698426399	53
ENSG00000165591.6|FAAH2	95.0869862629652	104
ENSG00000165609.8|NUDT5	37.224914219721	42
ENSG00000165617.10|DACT1	135.577565107648	146
ENSG00000165621.4|OXGR1	68.8093554401033	56
ENSG00000165623.5|UCMA	24.8942802267218	29
ENSG00000165626.12|BEND7	94.329017881174	93
ENSG00000165629.15|ATP5C1	52.2379404783259	37
ENSG00000165630.9|PRPF18	57.1344882390238	59
ENSG00000165632.7|TAF3	144.230578677385	144
ENSG00000165633.8|VSTM4	66.0693919465484	55
ENSG00000165637.9|VDAC2	50.1900791624121	64
ENSG00000165643.6|SOHLH1	76.9888856042511	87
ENSG00000165644.6|COMTD1	7.08199730462384	5
ENSG00000165646.7|SLC18A2	89.342334782794	86
ENSG00000165650.7|PDZD8	205.501933207044	207
ENSG00000165655.14|ZNF503	76.5583920711892	127
ENSG00000165659.12|DACH1	99.038941593894	89
ENSG00000165660.7|FAM175B	63.4022965611368	66
ENSG00000165661.11|QSOX2	62.8319108400793	63
ENSG00000165669.9|FAM204A	35.1364866692938	32
ENSG00000165671.14|NSD1	532.403971960097	466
ENSG00000165672.5|PRDX3	40.7195002632882	41
ENSG00000165675.12|ENOX2	68.4479532009858	71
ENSG00000165678.15|GHITM	60.1699251610279	60
ENSG00000165682.10|CLEC1B	49.3791599844327	61
ENSG00000165684.3|SNAPC4	289.071891573986	365
ENSG00000165685.4|TMEM52B	30.9697583727883	22
ENSG00000165688.7|PMPCA	98.9341664732131	97
ENSG00000165689.12|SDCCAG3	51.9864275988434	75
ENSG00000165694.5|FRMD7	106.664003779673	88
ENSG00000165695.5|AK8	81.3161324057379	80
ENSG00000165698.11|C9orf9	31.4250929172465	35
ENSG00000165699.9|TSC1	202.388613190742	178
ENSG00000165702.8|GFI1B	70.7065987959089	67
ENSG00000165704.10|HPRT1	24.4246055321513	12
ENSG00000165714.6|LOH12CR1	38.9316547332099	44
ENSG00000165716.5|FAM69B	80.09789152836	106
ENSG00000165724.5|ZMYND19	47.0484102740596	46
ENSG00000165730.10|STOX1	157.705335785777	146
ENSG00000165731.13|RET	220.038043275731	186
ENSG00000165732.8|DDX21	119.21999261853	111
ENSG00000165733.7|BMS1	239.122734883058	246
ENSG00000165752.12|STK32C	55.7339713460677	57
ENSG00000165757.8|KIAA1462	284.725777507154	261
ENSG00000165762.2|OR4K2	57.8730371868837	72
ENSG00000165775.13|FUNDC2	18.4419390356989	16
ENSG00000165782.6|TMEM55B	27.8861254675045	27
ENSG00000165792.13|METTL17	61.7326886344562	71
ENSG00000165794.5|SLC39A2	61.5753171274401	55
ENSG00000165795.16|NDRG2	19.251862492206	20
ENSG00000165799.4|RNASE7	30.5585130903366	30
ENSG00000165801.5|ARHGEF40	323.600265835187	317
ENSG00000165802.15|NSMF	100.244687370958	114
ENSG00000165804.11|ZNF219	96.6747420658384	101
ENSG00000165805.5|C12orf50	67.8523708958732	69
ENSG00000165806.15|CASP7	42.890710679315	56
ENSG00000165807.3|PPP1R36	60.6415109708686	58
ENSG00000165810.12|BTNL9	82.5145553586543	81
ENSG00000165813.12|C10orf118	75.5669283757717	69
ENSG00000165819.7|METTL3	115.060190644691	109
ENSG00000165821.7|SALL2	48.474067928676	48
ENSG00000165828.9|PRAP1	0.203186825431751	0
ENSG00000165832.4|TRUB1	49.0729663209083	64
ENSG00000165837.7|FAM194B	103.208689924097	102
ENSG00000165841.5|CYP2C19	132.639671934244	136
ENSG00000165861.9|ZFYVE1	144.508063986371	144
ENSG00000165863.12|C10orf82	28.8834744163983	33
ENSG00000165868.8|HSPA12A	121.877123008928	107
ENSG00000165879.7|FRAT1	16.1566157004552	18
ENSG00000165886.4|UBTD1	44.3571508180698	36
ENSG00000165887.7|ANKRD2	55.9311861521309	48
ENSG00000165891.11|E2F7	128.677834263001	137
ENSG00000165898.9|ISCA2	16.0661256769232	26
ENSG00000165905.12|GYLTL1B	91.4586642568629	101
ENSG00000165912.11|PACSIN3	42.7073184436739	38
ENSG00000165914.10|TTC7B	80.2559219259117	75
ENSG00000165915.9|SLC39A13	74.913254259436	62
ENSG00000165916.4|PSMC3	82.5125693439556	75
ENSG00000165917.5|RAPSN	66.5228610476533	60
ENSG00000165923.11|AGBL2	140.817266981482	149
ENSG00000165929.8|TC2N	69.3763357721073	87
ENSG00000165934.8|CPSF2	84.6729224817102	85
ENSG00000165935.5|SMCO2	22.6233119914642	18
ENSG00000165943.4|MOAP1	70.4947917503429	70
ENSG00000165948.6|IFI27L1	3.14980501105491	6
ENSG00000165949.8|IFI27	20.185504711093	22
ENSG00000165953.5|SERPINA12	87.0058080040453	89
ENSG00000165959.7|CLMN	176.64513913585	175
ENSG00000165966.10|PDZRN4	183.688543790409	162
ENSG00000165970.7|SLC6A5	174.468741059297	140
ENSG00000165972.8|CCDC38	80.9495639266033	94
ENSG00000165973.13|NELL1	162.885674416611	156
ENSG00000165983.10|PTER	72.7279082968336	56
ENSG00000165985.8|C1QL3	33.64397445132	24
ENSG00000165995.14|CACNB2	176.56271979421	166
ENSG00000165996.9|PTPLA	33.5387453665968	23
ENSG00000165997.4|ARL5B	37.9199028414865	46
