ensembl_id	gene	UNEECON-G	pLI	mis-z	RVIS	GDI	disease_or_essential_gene
ENSG00000133256	PDE6B	0.115012	2.119e-27	-0.63836	-0.801263974	-482.88245	TRUE
ENSG00000133392	MYH11	0.351809	0.99664	1.549	1.865252104	-2033.84967	TRUE
ENSG00000133398	MED10	0.23923	0.052329	0.68125	0.012402315	-4.43767	FALSE
ENSG00000133422	MORC2	0.35189	0.94325	3.5051	1.956719104	-84.18167	FALSE
ENSG00000133703	KRAS	0.584899	0.71966	2.6569	0.181726402	-3.46519	FALSE
ENSG00000133858	ZFC3H1	0.238709	0.91267	-0.57058	2.211785489	-335.40622	FALSE
ENSG00000133895	MEN1	0.519461	0.83176	3.2268	0.713915349	-52.48808	TRUE
ENSG00000134086	VHL	0.15028	0.12273	-0.30076	0.285601664	-13.42797	TRUE
ENSG00000134115	CNTN6	0.051197	1.784e-31	-3.0283	0.826604557	-343.14195	FALSE
ENSG00000134247	PTGFRN	0.275015	0.00061157	1.7467	-0.112856749	-4444.58555	FALSE
ENSG00000134250	NOTCH2	0.373121	0.89501	0.71922	2.035983575	-449.73773	TRUE
ENSG00000134262	AP4B1	0.085322	0.42471	-0.40331	0.343874938	-4515.95276	FALSE
ENSG00000134321	RSAD2	0.063939	1.0943e-09	0.52067	-0.276408013	-74.4174	FALSE
ENSG00000134323	MYCN	0.285399	0.89495	1.4786	0.725162342	-25.75116	TRUE
ENSG00000134371	CDC73	0.654827	0.99993	3.8371	0.794363613	-6.11441	TRUE
ENSG00000134571	MYBPC3	0.154852	8.2926e-09	1.7715	-0.293271364	-1069.38163	TRUE
ENSG00000134684	YARS	0.316287	0.00075238	1.2663	0.615349168	-77.01268	TRUE
ENSG00000134686	PHC2	0.270632	0.73665	2.4754	0.723140479	-2175.91762	FALSE
ENSG00000134758	RNF138	0.497403	0.50335	2.1962	-0.11927612	-136.92005	FALSE
ENSG00000134760	DSG1	0.167565	0.10031	-0.16273	-1.036836288	-3496.97426	TRUE
ENSG00000134769	DTNA	0.312055	0.2727	0.94084	0.495076547	-94.31832	TRUE
ENSG00000134873	CLDN10	0.151106	0.0017426	0.78145	0.023027081	-6.90664	FALSE
ENSG00000134982	APC	0.312712	0.99912	0.96985	4.371128704	-395.17068	TRUE
ENSG00000134987	WDR36	0.19891	0.0026338	-0.19253	0.60444351	-562.37119	TRUE
ENSG00000135100	HNF1A	0.228012	0.81135	1.6361	-0.04522457	-5494.65453	TRUE
ENSG00000135111	TBX3	0.258597	0.98024	1.9909	0.461799565	-233.72039	TRUE
ENSG00000135119	RNFT2	0.243683	2.8456e-06	2.1794	-0.385598042	-55.40984	FALSE
ENSG00000135211	TMEM60	0.192092	0.76909	0.40697	-0.321716681	-6.01727	FALSE
ENSG00000135220	UGT2A3	0.033274	3.594e-05	-1.8133	-0.152847231	-280.9506	FALSE
ENSG00000135250	SRPK2	0.48321	0.99635	2.9392	0.896055936	-28.33627	FALSE
ENSG00000135297	MTO1	0.090491	0.11089	0.72336	0.936834017	-89.78549	FALSE
ENSG00000135414	GDF11	0.404111	0.97994	3.0608	0.331525455	-12.40367	FALSE
ENSG00000135446	CDK4	0.439269	0.065867	0.98256	0.480543862	-10.51106	TRUE
ENSG00000135517	MIP	0.333722	0.029428	1.2776	0.133616959	-213.46635	TRUE
ENSG00000135605	TEC	0.164298	6.0666e-08	1.7122	0.933703416	-44.45223	TRUE
ENSG00000135744	AGT	0.172598	3.8655e-08	-0.22552	-0.990422759	-587.2068	FALSE
ENSG00000135763	URB2	0.057995	0.073294	0.048331	0.204425144	-996.26691	FALSE
ENSG00000135766	EGLN1	0.351757	0.97809	2.3592	0.11331101	-1049.62982	TRUE
ENSG00000135828	RNASEL	0.078927	4.1348e-10	0.17609	-0.138474617	-2257.84547	TRUE
ENSG00000135900	MRPL44	0.098316	1.7281e-09	0.061492	-0.066474364	-239.19614	FALSE
ENSG00000135903	PAX3	0.412533	0.60499	1.8343	-0.126609025	-209.24476	TRUE
ENSG00000135924	DNAJB2	0.124363	0.002043	0.91276	-0.177845681	-126.33722	FALSE
ENSG00000135940	COX5B	0.123314	0.82885	0.37078	-0.309689981	-43.95859	FALSE
ENSG00000136011	STAB2	0.056921	0.46288	0.0097742	-1.406755092	-3962.9588	FALSE
ENSG00000136108	CKAP2	0.039307	8.2399e-12	-0.0080551	-0.63067126	-106.17181	FALSE
ENSG00000136156	ITM2B	0.285759	0.65117	0.78669	0.107999068	-166.88489	TRUE
ENSG00000136279	DBNL	0.176592	0.90649	0.86443	-0.247823653	-77.70496	FALSE
ENSG00000136280	CCM2	0.29937	0.041583	0.83995	0.381356863	-1216.01154	TRUE
ENSG00000136352	NKX2-1	0.270673	0.0038975	0.09192	0.018496723	-44.04874	TRUE
ENSG00000136492	BRIP1	0.157647	0.85779	0.74167	1.065740087	-155.97826	TRUE
ENSG00000136531	SCN2A	0.62322	0.8854	6.7414	2.505757944	-693.6775	TRUE
ENSG00000136573	BLK	0.093032	4.3562e-13	-1.7991	-0.101611414	-175.48813	TRUE
ENSG00000136754	ABI1	0.35562	0.63389	2.3535	0.506942411	-53.85297	FALSE
ENSG00000136810	TXN	0.368579	0.21507	0.86199	-0.181758691	-7.01382	FALSE
ENSG00000136827	TOR1A	0.212786	0.00043186	0.67119	-0.038672175	-793.75138	TRUE
ENSG00000136854	STXBP1	0.756106	1	4.416	0.720632494	-12.9714	TRUE
ENSG00000136931	NR5A1	0.407197	0.86047	2.5072	0.692046319	-26.71465	TRUE
ENSG00000136944	LMX1B	0.388246	0.93924	2.0987	0.655181372	-23.27331	TRUE
ENSG00000137166	FOXP4	0.269838	0.078446	2.0045	0.662838258	-131.44683	FALSE
ENSG00000137177	KIF13A	0.223708	0.99525	0.99589	0.354065736	-493.50968	FALSE
ENSG00000137203	TFAP2A	0.41966	0.53379	2.8229	0.46101829	-13.97787	TRUE
ENSG00000137221	TJAP1	0.068245	0.00088053	0.49779	-0.125044856	-333.93467	FALSE
ENSG00000137473	TTC29	0.033463	0.085286	-0.029871	-0.960434801	-5211.42104	FALSE
ENSG00000137474	MYO7A	0.164376	2.4012e-34	1.4508	-0.974786586	-4945.67513	TRUE
ENSG00000137601	NEK1	0.13795	4.0301e-22	0.30018	-0.4905563	-1485.56231	FALSE
ENSG00000137672	TRPC6	0.354888	6.3182e-08	2.3397	1.353000782	-871.11284	TRUE
ENSG00000137727	ARHGAP20	0.21001	0.023703	0.80356	0.1084858	-190.16897	FALSE
ENSG00000137731	FXYD2	0.063733	0.13986	-0.14832	-0.317968917	-22.06592	TRUE
ENSG00000137745	MMP13	0.13104	1.0146e-17	0.090138	-0.431357454	-109.30422	TRUE
ENSG00000137824	RMDN3	0.127099	0.0027294	0.5806	0.154083398	-175.66734	FALSE
ENSG00000137845	ADAM10	0.590088	0.1206	0.98262	0.557396897	-39.95883	FALSE
ENSG00000137975	CLCA2	0.056597	1.2525e-28	0.40677	0.062561036	-3264.55081	FALSE
ENSG00000138030	KHK	0.05827	2.4183e-10	-0.48651	-0.683472899	-3306.22652	FALSE
ENSG00000138039	LHCGR	0.249111	0.0035968	0.58898	0.31669112	-1328.76039	TRUE
ENSG00000138083	SIX3	0.493618	0.95104	2.217	-0.039454339	-39.09376	TRUE
ENSG00000138109	CYP2C9	0.035374	1.8015e-10	-2.9541	-0.821088929	-974.45332	TRUE
ENSG00000138131	LOXL4	0.056991	3.8995e-18	0.17433	-1.307867997	-4349.01772	FALSE
ENSG00000138207	RBP4	0.286298	0.53192	0.88381	0.187037927	-11.42202	TRUE
ENSG00000138336	TET1	0.201024	1	1.72	0.789358335	-4993.56015	FALSE
ENSG00000138363	ATIC	0.117155	2.4715e-19	-0.78464	0.083485913	-3411.60183	FALSE
ENSG00000138379	MSTN	0.259798	0.4399	0.82585	-0.260633041	-913.77022	TRUE
ENSG00000138449	SLC40A1	0.433896	0.27083	0.68249	-0.140200351	-151.17274	TRUE
ENSG00000138592	USP8	0.286282	0.53502	2.021	-0.195643878	-805.90942	FALSE
ENSG00000138606	SHF	0.157582	0.44497	0.95204	-0.313271158	-755.63117	FALSE
ENSG00000138622	HCN4	0.384188	0.99961	2.816	1.123516079	-277.28874	TRUE
ENSG00000138653	NDST4	0.213562	2.6231e-07	1.1183	-0.056469608	-255.16462	FALSE
ENSG00000138696	BMPR1B	0.235293	0.99956	0.83493	0.03818213	-95.45994	TRUE
ENSG00000138750	NUP54	0.340729	0.42405	2.1513	0.229994602	-2712.9658	FALSE
ENSG00000138778	CENPE	0.177433	0.88508	2.2093	0.339445229	-1117.40097	FALSE
ENSG00000138796	HADH	0.232164	7.9633e-05	0.78582	-0.29749618	-1437.95027	FALSE
ENSG00000138829	FBN2	0.327329	0.99999	0.78754	1.219202556	-3419.53483	TRUE
ENSG00000139116	KIF21A	0.337296	3.4461e-06	2.8373	1.2013781	-655.08963	TRUE
ENSG00000139182	CLSTN3	0.159429	0.73615	0.84119	0.46587694	-302.14905	FALSE
ENSG00000139187	KLRG1	0.109376	0.074532	0.88667	-0.193002761	-27.02476	FALSE
ENSG00000139197	PEX5	0.23408	0.32692	0.8583	0.337779136	-232.4519	FALSE
ENSG00000139219	COL2A1	0.462902	1	3.2536	1.905861443	-2337.43468	TRUE
ENSG00000139233	LLPH	0.112114	0.34883	-0.26036	0.032708307	-436.00348	FALSE
ENSG00000139278	GLIPR1	0.084697	0.04491	0.38778	-0.347951714	-20.42182	FALSE
ENSG00000139370	SLC15A4	0.162017	0.14912	0.66482	0.247333654	-571.06689	FALSE
ENSG00000139437	TCHP	0.036641	2.8039e-06	0.38642	-0.842959467	-1889.18206	FALSE
ENSG00000139567	ACVRL1	0.491313	0.12297	0.60155	0.005067496	-141.01923	TRUE
ENSG00000139687	RB1	0.312179	1	2.8386	0.650028648	-183.73881	TRUE
ENSG00000139915	MDGA2	0.392308	0.16726	0.61182	0.543967248	-2231.78204	FALSE
ENSG00000139973	SYT16	0.181823	0.0058679	-0.019911	0.140654512	-1126.03032	FALSE
ENSG00000139998	RAB15	0.301439	0.15199	0.8688	-0.229866037	-2.38532	FALSE
ENSG00000140057	AK7	0.052497	0.45463	0.50318	0.005229486	-2018.63033	FALSE
ENSG00000140368	PSTPIP1	0.191118	0.014096	-0.086983	-2.070639305	-220.82961	TRUE
ENSG00000140416	TPM1	0.631438	0.0067323	0.74236	0.381198136	-5.86077	TRUE
ENSG00000140443	IGF1R	0.544006	0.76771	2.8966	2.250799356	-156.15124	FALSE
ENSG00000140505	CYP1A2	0.066438	2.2462e-10	-0.36843	-0.523045726	-141.56503	TRUE
ENSG00000140623	SEPT12	0.143742	0.025956	-1.5066	0.031467562	-184.01864	FALSE
ENSG00000140694	PARN	0.207816	0.00046352	0.96073	0.026155161	-70.81127	FALSE
ENSG00000140750	ARHGAP17	0.207587	0.48822	0.091572	0.662222584	-181.49315	FALSE
ENSG00000140795	MYLK3	0.074523	0.0037474	0.552	0.580999515	-1693.81387	TRUE
ENSG00000141161	UNC45B	0.073152	2.9286e-13	-0.38041	-1.069954248	-1501.76084	FALSE
ENSG00000141367	CLTC	0.695731	0.3785	8.0501	2.05827746	-29.64323	FALSE
ENSG00000141385	AFG3L2	0.447808	0.04074	2.1461	1.306285571	-36.24735	TRUE
ENSG00000141404	GNAL	0.621321	0.75543	0.55322	0.496320876	-136.08803	FALSE
ENSG00000141447	OSBPL1A	0.242468	0.94183	0.58231	0.554595043	-320.10051	TRUE
ENSG00000141506	PIK3R5	0.338697	0.4256	0.87359	-0.130195922	-168.04756	FALSE
ENSG00000141510	TP53	0.2338	0.8095	0.98887	0.1111262	-15.3263	TRUE
ENSG00000141579	ZNF750	0.222698	0.67449	-0.33302	-0.39355242	-1133.32036	TRUE
ENSG00000141646	SMAD4	0.648313	0.31199	4.2735	0.451958419	-15.10025	TRUE
ENSG00000141655	TNFRSF11A	0.175018	0.011174	1.4521	-0.085215686	-577.42674	TRUE
ENSG00000141753	IGFBP4	0.157979	0.041749	0.96006	0.107999068	-10.68915	FALSE
ENSG00000141837	CACNA1A	0.488834	1	6.318	2.115321913	-4523.77922	TRUE
ENSG00000142089	IFITM3	0.202002	0.025286	-0.57267	-0.185506707	-123.10673	FALSE
ENSG00000142156	COL6A1	0.25309	0.99999	0.80994	-1.257285193	-4373.32252	TRUE
ENSG00000142168	SOD1	0.291277	0.15193	0.87824	0.107217405	-2.83815	TRUE
ENSG00000142173	COL6A2	0.09385	0.50379	-0.96137	-0.884474446	-5707.29483	TRUE
ENSG00000142192	APP	0.269702	0.96698	0.77045	1.250676773	-97.47421	TRUE
ENSG00000142319	SLC6A3	0.593427	0.98512	0.75896	0.860754331	-27.97415	TRUE
ENSG00000142405	NLRP12	0.034236	4.1481e-27	-1.823	-0.305929552	-3345.45185	TRUE
ENSG00000142449	FBN3	0.069635	0.00019011	-0.076122	-6.510316364	-18901.16442	FALSE
ENSG00000142459	EVI5L	0.508246	0.87314	4.5385	0.753748634	-14.85019	FALSE
ENSG00000142627	EPHA2	0.276163	9.0471e-06	1.7213	0.329052877	-391.87029	TRUE
ENSG00000142676	RPL11	0.566513	0.85753	1.821	0.231399056	-5.48246	TRUE
ENSG00000142961	MOB3C	0.056165	4.4017e-05	0.48888	-0.137234463	-772.68593	FALSE
ENSG00000143032	BARHL2	0.173272	0.60994	-0.028138	0.188601075	-43.82051	FALSE
ENSG00000143140	GJA5	0.266262	0.54766	1.5397	0.728911516	-13.74549	TRUE
ENSG00000143224	PPOX	0.246632	0.12234	0.95116	0.165328532	-272.26655	TRUE
ENSG00000143252	SDHC	0.234807	0.00043998	0.84089	0.268263024	-5.31927	TRUE
ENSG00000143390	RFX5	0.180971	0.010823	0.88546	0.629722353	-486.76795	TRUE
ENSG00000143514	TP53BP2	0.212115	0.013296	0.58421	1.263674341	-536.31329	FALSE
ENSG00000143520	FLG2	0.132488	0.016683	-0.59883	-0.48613146	-6513.79854	FALSE
ENSG00000143614	GATAD2B	0.508657	0.99998	3.2646	0.647683512	-66.82128	FALSE
ENSG00000143631	FLG	0.003009	0.00031234	-17.639	-23.3209273	-16458.42079	TRUE
ENSG00000143632	ACTA1	0.773506	9.4789e-07	4.591	0.591137909	-6.81058	TRUE
ENSG00000143768	LEFTY2	0.062376	0.00071163	0.58018	0.226246062	-536.93525	TRUE
ENSG00000143815	LBR	0.122086	0.095869	0.4744	-0.433541836	-157.9434	TRUE
ENSG00000143842	SOX13	0.208543	0.071137	0.94231	-0.044604474	-157.95662	FALSE
ENSG00000143933	CALM2	0.861184	0.96373	2.9032	-0.046331531	-8.57012	FALSE
ENSG00000144028	SNRNP200	0.51155	0.99998	6.2285	3.669676915	-177.85929	TRUE
ENSG00000144061	NPHP1	0.115007	3.7003e-14	0.32471	0.169238809	-200.55285	FALSE
ENSG00000144115	THNSL2	0.045186	0.0015748	-0.074816	-0.995735219	-512.18284	FALSE
ENSG00000144136	SLC20A1	0.268143	0.0072709	0.8539	0.929954699	-84.26474	FALSE
ENSG00000144285	SCN1A	0.465683	1	5.5293	1.851630779	-148.17021	TRUE
ENSG00000144381	HSPD1	0.428781	0.32753	0.64015	0.312781799	-89.54005	FALSE
ENSG00000144407	PTH2R	0.019233	1.3931e-20	-0.84386	-0.387617746	-215.52876	FALSE
ENSG00000144426	NBEAL1	0.095828	3.9889e-30	0.59126	0.445745687	-746.62671	FALSE
ENSG00000144476	ACKR3	0.376315	0.40488	0.47976	-0.198151284	-73.27932	FALSE
ENSG00000144655	CSRNP1	0.094364	0.32862	0.20123	0.579266679	-58.28318	FALSE
ENSG00000144671	SLC22A14	0.046023	0.10281	0.2581	-1.934217845	-4182.05289	FALSE
ENSG00000144852	NR1I2	0.039875	9.2384e-09	-0.50383	1.050396991	-99.56266	FALSE
ENSG00000144962	SPATA16	0.116083	1.6654e-10	0.33134	-0.29061859	-5978.92356	TRUE
ENSG00000145020	AMT	0.167298	0.0024472	-0.088247	0.644716253	-117.95799	FALSE
ENSG00000145050	MANF	0.186568	0.0013251	0.67538	-0.160670202	-7.01241	FALSE
ENSG00000145191	EIF2B5	0.236443	0.13364	0.93069	0.811079202	-3888.77026	FALSE
ENSG00000145244	CORIN	0.030604	1.1483e-26	-0.079798	0.165038762	-519.7225	FALSE
ENSG00000145335	SNCA	0.334327	0.89644	0.77918	-0.107249158	-15.72468	TRUE
ENSG00000145354	CISD2	0.359145	0.028092	1.3614	0.102687191	-98.65522	TRUE
ENSG00000145362	ANK2	0.315228	0.17477	0.94853	2.975174634	-4153.94899	TRUE
ENSG00000145623	OSMR	0.056539	0.0023291	0.62668	-0.659884428	-1984.40709	TRUE
ENSG00000145715	RASA1	0.487296	1	4.1024	0.884193789	-144.431	TRUE
ENSG00000145864	GABRB2	0.644533	0.90958	3.5863	1.005874005	-15.77729	FALSE
ENSG00000145916	RMND5B	0.186064	2.361e-13	0.68075	0.190946455	-74.64616	FALSE
ENSG00000146013	GFRA3	0.217132	0.048452	2.0621	0.324809181	-24.01119	FALSE
ENSG00000146070	PLA2G7	0.037106	1.8892e-09	-0.8963	-1.577513701	-347.33592	TRUE
ENSG00000146243	IRAK1BP1	0.056988	1.3927e-05	-0.63485	-0.504467324	-101.047	FALSE
ENSG00000146350	TBC1D32	0.035674	0.00017593	0.022898	-0.235318748	-3597.81877	FALSE
ENSG00000146374	RSPO3	0.258863	0.0067141	1.2006	0.14564424	-16.02879	FALSE
ENSG00000146731	CCT6A	0.228209	0.99463	1.258	0.087072107	-345.9113	FALSE
ENSG00000146757	ZNF92	0.104536	0.0017707	0.40947	0.500226565	-1743.34182	FALSE
ENSG00000146904	EPHA1	0.10016	4.8917e-23	0.3258	-0.080363361	-981.68133	FALSE
ENSG00000147050	KDM6A	0.357473	0.99999	3.1186	1.538895372	-855.17792	FALSE
ENSG00000147118	ZNF182	0.255845	0.98153	1.6917	-0.082198374	-54.19385	FALSE
ENSG00000147419	CCDC25	0.356438	0.34522	1.664	0.153141433	-15.41906	FALSE
ENSG00000147454	SLC25A37	0.281937	0.16372	1.0269	0.448990697	-2843.93274	FALSE
ENSG00000147642	SYBU	0.223233	0.20851	0.97608	0.404009356	-129.10458	FALSE
ENSG00000147889	CDKN2A	0.046417	0.31352	-0.98761	-0.921389357	-20.60127	TRUE
ENSG00000148053	NTRK2	0.531539	0.9998	3.9179	1.186619248	-57.05784	TRUE
ENSG00000148180	GSN	0.184068	1.4371e-10	0.98895	-1.185228869	-2029.53758	TRUE
ENSG00000148229	POLE3	0.100835	0.033329	0.2093	-0.160670202	-8.01565	FALSE
ENSG00000148288	GBGT1	0.031144	2.0467e-06	0.052017	-2.416150737	-646.47154	TRUE
ENSG00000148400	NOTCH1	0.418257	1	3.9452	1.759023577	-576.67829	TRUE
ENSG00000148408	CACNA1B	0.362873	0.058565	0.79152	2.85349485	-6649.54659	FALSE
ENSG00000148498	PARD3	0.228637	0.99515	0.45874	0.429972108	-320.74398	FALSE
ENSG00000148516	ZEB1	0.315652	0.98294	1.9729	0.176116617	-375.53636	TRUE
ENSG00000148600	CDHR1	0.078617	1.5742e-11	-0.66789	-1.405672832	-730.71163	TRUE
ENSG00000148604	RGR	0.069863	1.0123e-06	-0.034366	0.074263129	-371.32889	TRUE
ENSG00000148672	GLUD1	0.461655	0.60456	3.28	0.955417825	-74.75678	TRUE
ENSG00000149131	SERPING1	0.302272	0.47467	0.99549	0.610818979	-1555.3967	TRUE
ENSG00000149262	INTS4	0.137015	1.4e-09	0.54255	0.918709177	-270.96358	FALSE
ENSG00000149295	DRD2	0.544763	0.7862	-0.093922	0.577703375	-247.18312	TRUE
ENSG00000149488	TMC2	0.023563	2.989e-26	0.35845	-0.577874837	-1085.66273	FALSE
ENSG00000149571	KIRREL3	0.340443	0.99549	0.95311	0.701267867	-232.60467	TRUE
ENSG00000150455	TIRAP	0.032941	0.00058794	-0.22207	-0.937163938	-759.06115	FALSE
ENSG00000150551	LYPD1	0.140468	0.00058886	0.064354	-0.019930709	-18.3074	FALSE
ENSG00000150783	TEX12	0.111201	0.088772	0.33689	-0.082412724	-15.42623	FALSE
ENSG00000150995	ITPR1	0.607505	0.99994	5.9984	4.625568658	-228.28209	TRUE
ENSG00000151025	GPR158	0.114623	0.000411	0.52323	0.514941882	-5259.95266	FALSE
ENSG00000151067	CACNA1C	0.545469	0.0077822	6.8164	1.577206682	-257.23512	FALSE
ENSG00000151176	PLBD2	0.139422	1.0452e-09	1.4454	-0.081467411	-475.55206	FALSE
ENSG00000151320	AKAP6	0.13535	0.99987	0.85244	1.360252202	-4015.93624	FALSE
ENSG00000151348	EXT2	0.148615	1.4288e-08	0.90717	-0.583184882	-212.82777	TRUE
ENSG00000151422	FER	0.284569	0.089662	0.61318	1.316132453	-528.33339	FALSE
ENSG00000151623	NR3C2	0.457039	0.72144	2.2815	0.343874938	-128.61669	TRUE
ENSG00000151702	FLI1	0.512201	0.97919	2.4809	0.371514526	-37.50769	FALSE
ENSG00000151729	SLC25A4	0.544048	0.49115	1.9171	0.34355311	-9.67226	TRUE
ENSG00000151790	TDO2	0.057834	4.4341e-09	0.098142	0.730473392	-128.49596	TRUE
ENSG00000151835	SACS	0.179907	0.014939	0.77044	3.738251071	-4882.3481	FALSE
ENSG00000151846	PABPC3	0.109749	6.3553e-14	-0.77809	-1.314734478	-2676.52948	FALSE
ENSG00000151883	PARP8	0.35732	0.073568	-0.0095871	1.17990595	-112.79172	FALSE
ENSG00000151929	BAG3	0.078943	0.3137	-0.71167	-0.032415567	-2633.8734	TRUE
ENSG00000152076	CCDC74B	0.039693	0.0025907	-0.82366	-1.231486033	-2169.74246	FALSE
ENSG00000152127	MGAT5	0.421353	0.99998	2.6835	0.847944353	-49.71155	FALSE
ENSG00000152137	HSPB8	0.131676	0.083891	0.032685	-0.085378563	-44.12462	TRUE
ENSG00000152154	TMEM178A	0.333932	0.58132	1.8564	0.310437986	-16.79072	FALSE
ENSG00000152266	PTH	0.142667	0.011614	0.55646	0.074102268	-2.4877	TRUE
ENSG00000152291	TGOLN2	0.032062	0.60122	0.62717	-0.73767823	-2324.30935	FALSE
ENSG00000152404	CWF19L2	0.046728	1.4529e-08	-0.40671	0.123314944	-3527.13215	FALSE
ENSG00000152492	CCDC50	0.117683	4.793e-07	0.36578	-0.188308041	-267.95986	TRUE
ENSG00000152558	TMEM123	0.047631	0.71255	-0.4103	-0.340455855	-280.66657	FALSE
ENSG00000152642	GPD1L	0.234528	0.14644	0.62791	0.638623478	-25.53397	TRUE
ENSG00000152661	GJA1	0.533084	0.1384	1.4107	0.675488356	-29.87324	TRUE
ENSG00000153048	CARHSP1	0.063639	0.00029808	-2.9496	-1.221635509	-15.39514	FALSE
ENSG00000153815	CMIP	0.518308	0.99994	3.47	1.277697252	-21.62477	FALSE
ENSG00000153827	TRIP12	0.422261	0.98924	0.73089	3.20710999	-57.50243	FALSE
ENSG00000153982	GDPD1	0.271183	0.017647	1.7015	0.480543862	-16.98489	FALSE
ENSG00000154001	PPP2R5E	0.688064	0.99997	3.8861	0.533966056	-8.32866	FALSE
ENSG00000154027	AK5	0.312024	0.080707	2.2269	0.875748661	-81.00916	FALSE
ENSG00000154118	JPH3	0.291302	0.99835	-0.29441	-0.269370994	-231.25612	TRUE
ENSG00000154122	ANKH	0.513013	0.022656	2.5034	0.372296227	-46.77893	TRUE
ENSG00000154269	ENPP3	0.053158	4.4482e-16	0.059612	-0.990271426	-943.91985	FALSE
ENSG00000154310	TNIK	0.436505	1	0.83556	1.709064273	-257.83038	FALSE
ENSG00000154438	ASZ1	0.032579	0.14292	-0.44744	-0.25453764	-1496.44973	FALSE
ENSG00000154655	L3MBTL4	0.089125	0.10585	-0.087484	0.004447421	-899.26435	FALSE
ENSG00000154803	FLCN	0.230927	0.31103	0.8179	0.136906296	-30.47814	TRUE
ENSG00000155093	PTPRN2	0.114511	2.6532e-05	0.31647	-1.045115763	-4454.24566	FALSE
ENSG00000155115	GTF3C6	0.064162	0.0002616	0.36893	0.186256481	-211.15735	FALSE
ENSG00000155256	ZFYVE27	0.177837	5.5871e-08	0.96497	-0.683472899	-535.80725	TRUE
ENSG00000155380	SLC16A1	0.339244	0.00059021	1.9415	-0.077719143	-25.55771	TRUE
ENSG00000155636	RBM45	0.22937	1.5859e-05	0.91768	0.309033199	-44.33184	FALSE
ENSG00000155657	TTN	0.01856	3.7438e-56	0.9844	-3.161811341	-74772.86558	TRUE
ENSG00000155980	KIF5A	0.494874	0.9999	3.7578	2.009371446	-77.87458	TRUE
ENSG00000156113	KCNMA1	0.491749	0.99999	0.88905	2.043285305	-154.36657	TRUE
ENSG00000156171	DRAM2	0.172864	0.00010803	0.46721	-0.022896883	-44.80454	FALSE
ENSG00000156282	CLDN17	0.103495	0.00034603	-0.2201	-0.871712974	-1505.00273	FALSE
ENSG00000156466	GDF6	0.257841	0.98773	1.14	0.064420593	-56.37434	TRUE
ENSG00000156475	PPP2R2B	0.473479	0.75339	0.70368	0.647683512	-20.01727	TRUE
ENSG00000156603	MED19	0.217168	0.9156	0.78888	0.16891754	-18.86274	FALSE
ENSG00000157087	ATP2B2	0.585941	1	4.8609	2.955299585	-96.26442	FALSE
ENSG00000157131	C8A	0.077768	4.4787e-15	-0.97108	-0.877480934	-2893.50809	TRUE
ENSG00000157168	NRG1	0.127775	0.94495	0.98118	-0.440102808	-7029.68062	TRUE
ENSG00000157404	KIT	0.353366	0.98914	2.782	1.631574632	-213.06132	TRUE
ENSG00000157593	SLC35B2	0.1122	0.00022772	-0.68802	0.430247594	-116.16721	FALSE
ENSG00000157766	ACAN	0.125546	1	0.56834	-2.885702808	-15528.89086	FALSE
ENSG00000158008	EXTL1	0.114338	1.8419e-11	1.0072	-0.898569355	-742.09286	FALSE
ENSG00000158125	XDH	0.101722	5.0422e-22	-1.3822	-0.864269045	-1251.61702	FALSE
ENSG00000158683	PKD1L1	0.048868	0.35456	0.67234	-3.282502732	-3392.60955	FALSE
ENSG00000158796	DEDD	0.521145	0.96678	2.2098	0.257797899	-50.2724	FALSE
ENSG00000158874	APOA2	0.189728	0.1018	0.38846	0.082381054	-1.71247	TRUE
ENSG00000158887	MPZ	0.358726	0.23277	0.99888	0.153922977	-15.36913	TRUE
ENSG00000158966	CACHD1	0.242819	6.9406e-09	1.8636	0.38325925	-764.17371	FALSE
ENSG00000159023	EPB41	0.15252	0.010152	1.2695	0.018038554	-250.99535	TRUE
ENSG00000159197	KCNE2	0.145328	0.00011519	0.18414	-0.131303055	-35.75366	TRUE
ENSG00000159251	ACTC1	0.825014	0.77606	4.6777	0.425560413	-2.4177	TRUE
ENSG00000159596	TMEM69	0.102977	0.00020549	0.22103	-0.077099805	-20.2195	FALSE
ENSG00000160062	ZBTB8A	0.287165	0.0023788	1.772	-0.086779987	-33.31861	FALSE
ENSG00000160145	KALRN	0.339011	0.34549	0.71272	4.22089142	-881.44733	FALSE
ENSG00000160202	CRYAA	0.283406	0.087212	0.50065	0.17954074	-20.60065	TRUE
ENSG00000160223	ICOSLG	0.154688	0.00034668	0.81956	-0.137234463	-2097.36585	FALSE
ENSG00000160294	MCM3AP	0.174343	0.10385	-0.91397	0.970183379	-2976.75211	FALSE
ENSG00000160310	PRMT2	0.254462	0.0031279	1.9639	0.323405665	-19.90658	FALSE
ENSG00000160396	HIPK4	0.295945	1.7444e-05	1.2718	-0.180649833	-563.27864	FALSE
ENSG00000160710	ADAR	0.375901	0.099066	2.6062	2.09238915	-78.80238	TRUE
ENSG00000160716	CHRNB2	0.319749	0.00077392	2.1651	0.787645682	-25.07801	TRUE
ENSG00000160808	MYL3	0.24914	0.11248	0.73087	0.318716764	-7.89568	TRUE
ENSG00000160994	CCDC105	0.040097	1.305e-07	0.64186	-0.808442658	-2555.99385	FALSE
